الترتيب,الرمز,الاسم,القطاع,السعر,التغير_20ساعة_%,RSI14,الدرجة,التصنيف,تجميع_ذكي,سيولة_ذكية,تشبع_بيع_وارتداد,اختراق_فني,بنية_الاتجاه,عقوبة_تصريف,أسباب_الاختيار
1,4050,ساسكو,تجزئة السلع الكمالية,44.06,14.1,81.2,68.8,✅ زخم صاعد عام,27.1,18.1,0.0,13.6,10.0,0.0,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.14) يدل على تجميع | 📈 مؤشر OBV في صعود مستمر خلال 20 جلسة | 💧 حجم أيام الصعود أعلى من النزول بنسبة 17.0x خلال 10 جلسات | 🔊 تسارع نشاط التداول: متوسط 5 أيام أعلى من متوسط 20 يوماً بـ1.6x | 🚀 اختراق فني: إغلاق فوق أعلى قمة لـ20 جلسة بحجم 1.2x المتوسط | 📐 ترتيب صاعد للمتوسطات: السعر > متوسط 50 > متوسط 100 يوم
2,2150,زجاج,المواد الأساسية,37.02,2.8,76.8,67.3,📦 تجميع هادئ,27.3,20.0,5.0,10.0,5.0,0.0,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.15) يدل على تجميع | 📈 مؤشر OBV في صعود مستمر خلال 20 جلسة مع تماسك سعري هادئ (تجميع بصمت) | 💧 حجم أيام الصعود أعلى من النزول بنسبة 10.5x خلال 10 جلسات | 🔊 تسارع نشاط التداول: متوسط 5 أيام أعلى من متوسط 20 يوماً بـ2.0x | 🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات | 👀 السهم يقترب من اختراق قمة 20 جلسة | 📐 السعر أعلى من المتوسط المتحرك 50 يوم
3,4161,بن داود,تجزئة وتوزيع السلع الاستهلاكية,4.69,2.9,64.0,65.1,🚀 اختراق صاعد,21.8,13.3,5.0,20.0,5.0,0.0,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.25) يدل على تجميع | 📈 مؤشر OBV في صعود مستمر خلال 20 جلسة مع تماسك سعري هادئ (تجميع بصمت) | 💧 حجم أيام الصعود أعلى من النزول بنسبة 7.4x خلال 10 جلسات | 🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات | 🚀 اختراق فني: إغلاق فوق أعلى قمة لـ20 جلسة بحجم 2.2x المتوسط | 📐 السعر أعلى من المتوسط المتحرك 50 يوم
4,4030,البحري,الطاقة,34.12,9.9,84.0,64.7,🚀 اختراق صاعد,25.4,18.6,0.0,15.7,5.0,0.0,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.27) يدل على تجميع | 📈 مؤشر OBV في صعود مستمر خلال 20 جلسة | 💧 حجم أيام الصعود أعلى من النزول بنسبة 1.7x خلال 10 جلسات | 🔊 تسارع نشاط التداول: متوسط 5 أيام أعلى من متوسط 20 يوماً بـ1.7x | 🚀 اختراق فني: إغلاق فوق أعلى قمة لـ20 جلسة بحجم 1.5x المتوسط | 📐 السعر أعلى من المتوسط المتحرك 50 يوم
5,7020,اتحاد اتصالات,الاتصالات,64.1,0.5,57.8,64.5,📦 تجميع هادئ,25.0,14.4,5.0,10.0,10.0,0.0,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.10) يدل على تجميع | 📈 مؤشر OBV في صعود مستمر خلال 20 جلسة مع تماسك سعري هادئ (تجميع بصمت) | 💧 حجم أيام الصعود أعلى من النزول بنسبة 3.6x خلال 10 جلسات | 🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات | 👀 السهم يقترب من اختراق قمة 20 جلسة | 📐 ترتيب صاعد للمتوسطات: السعر > متوسط 50 > متوسط 100 يوم
6,4009,السعودي الألماني الصحية,الرعاية الصحية,32.02,2.5,64.9,64.4,🚀 اختراق صاعد,22.3,13.0,0.0,19.2,10.0,0.0,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.08) يدل على تجميع | 📈 مؤشر OBV في صعود مستمر خلال 20 جلسة مع تماسك سعري هادئ (تجميع بصمت) | 💧 حجم أيام الصعود أعلى من النزول بنسبة 1.9x خلال 10 جلسات | 🚀 اختراق فني: إغلاق فوق أعلى قمة لـ20 جلسة بحجم 1.9x المتوسط | 📐 ترتيب صاعد للمتوسطات: السعر > متوسط 50 > متوسط 100 يوم
7,4070,تهامة,الإعلام والترفيه,20.7,6.7,74.6,64.2,✅ زخم صاعد عام,29.2,20.0,0.0,5.0,10.0,0.0,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.18) يدل على تجميع | 📈 مؤشر OBV في صعود مستمر خلال 20 جلسة | 💧 حجم أيام الصعود أعلى من النزول بنسبة 5.0x خلال 10 جلسات | 🔊 تسارع نشاط التداول: متوسط 5 أيام أعلى من متوسط 20 يوماً بـ2.6x | 📐 ترتيب صاعد للمتوسطات: السعر > متوسط 50 > متوسط 100 يوم
8,4324,بنان,إدارة وتطوير العقارات,3.0,0.0,58.5,63.3,📦 تجميع هادئ,27.2,16.0,5.0,10.0,5.0,0.0,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.41) يدل على تجميع | 📈 مؤشر OBV في صعود مستمر خلال 20 جلسة مع تماسك سعري هادئ (تجميع بصمت) | 💧 حجم أيام الصعود أعلى من النزول بنسبة 3.6x خلال 10 جلسات | 🔊 تسارع نشاط التداول: متوسط 5 أيام أعلى من متوسط 20 يوماً بـ1.3x | 🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات | 👀 السهم يقترب من اختراق قمة 20 جلسة | 📐 السعر أعلى من المتوسط المتحرك 50 يوم
9,4321,سينومي سنترز,إدارة وتطوير العقارات,16.34,1.2,68.4,62.1,🚀 اختراق صاعد,17.9,17.2,0.0,17.0,10.0,0.0,📈 مؤشر OBV في صعود مستمر خلال 20 جلسة مع تماسك سعري هادئ (تجميع بصمت) | 💧 حجم أيام الصعود أعلى من النزول بنسبة 4.8x خلال 10 جلسات | 🔊 تسارع نشاط التداول: متوسط 5 أيام أعلى من متوسط 20 يوماً بـ1.5x | 🚀 اختراق فني: إغلاق فوق أعلى قمة لـ20 جلسة بحجم 1.6x المتوسط | 📐 ترتيب صاعد للمتوسطات: السعر > متوسط 50 > متوسط 100 يوم
10,4013,سليمان الحبيب,الرعاية الصحية,236.7,2.3,61.2,62.0,📦 تجميع هادئ,30.0,12.0,5.0,10.0,5.0,0.0,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.32) يدل على تجميع | 📈 مؤشر OBV في صعود مستمر خلال 20 جلسة مع تماسك سعري هادئ (تجميع بصمت) | 💧 حجم أيام الصعود أعلى من النزول بنسبة 6.2x خلال 10 جلسات | 🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات | 👀 السهم يقترب من اختراق قمة 20 جلسة | 📐 السعر أعلى من المتوسط المتحرك 50 يوم
